marca_id;categoria_id;codigo_interno;nombre;descripcion;unidad_medida;peso_unitario;volumen_unitario;stock_minimo;unidades_caja;codigo_ean
1;3;64821995;SAVITAL SH MV6X25ML+DV18ML+SD18ML+EG25ML;SAVITAL SH MV6X25ML+DV18ML+SD18ML+EG25ML;UND;0.734;0.000734;0;6;7702010000000
1;3;64821998;DOVE SH14X12X18ML+AC12ML+C TR22ML+SH15ML;DOVE SH14X12X18ML+AC12ML+C TR22ML+SH15ML;UND;0.516;0.000516;0;14;7702010000000
1;2;64827984;REXONA DEO ROL AP V8 RTS12X30ML;REXONA DEO ROL AP V8 RTS12X30ML;UND;0.033;0.000033;0;12;78930841
1;2;64827985;REXONA DEO ROL AP BAMBOO RTS 12X30ML;REXONA DEO ROL AP BAMBOO RTS 12X30ML;UND;0.032;0.000032;0;12;78924222
1;6;64833404;FAB DT PVO ULTRA 18X700G;FAB DT PVO ULTRA 18X700G;UND;0.7;0.0007;0;18;7702190000000
1;6;64833405;FAB DT PVO ULTRA COLOR 18X700G;FAB DT PVO ULTRA COLOR 18X700G;UND;0.7;0.0007;0;18;7702190000000
1;6;64833406;FAB DT PVO ULTRA 18X1000G;FAB DT PVO ULTRA 18X1000G;UND;1;0.001;0;18;7702190000000
1;6;64833407;FAB DT PVO ULTRA COLOR 18X1000G;FAB DT PVO ULTRA COLOR 18X1000G;UND;1;0.001;0;18;7702190000000
1;4;64840543;FRUCO SSA TOM DP RS 24X400G;FRUCO SSA TOM DP RS 24X400G;UND;0.4;0.0004;0;24;7702050000000
1;4;64840544;FRUCO SSA MAY DP RS 12X380G;FRUCO SSA MAY DP RS 12X380G;UND;0.38;0.00038;0;12;7702050000000
1;3;64845010;SAVITAL SH MVT 6X510ML + TRAT 425ML;SAVITAL SH MVT 6X510ML + TRAT 425ML;UND;0.942;0.000942;0;6;7702010000000
1;3;64845011;SAVITAL SH HIALU 6X510ML + TRAT 425ML;SAVITAL SH HIALU 6X510ML + TRAT 425ML;UND;0.942;0.000942;0;6;7702010000000
1;6;64847510;BARRIGON JAB AZUL 8X2X400G;BARRIGON JAB AZUL 8X2X400G;UND;0.8;0.0008;0;8;7702190000000
1;4;64862315;FRUCO SSA TOM 6X600G+MAY ART140G+SARTEN;FRUCO SSA TOM 6X600G+MAY ART140G+SARTEN;UND;0.733;0.000733;0;6;7702050000000
1;6;64870651;FAB DT PVO ULTRA BLANCO 18X1KG;FAB DT PVO ULTRA BLANCO 18X1KG;UND;1;0.001;0;18;7702190000000
1;6;64870652;FAB DT PVO ULTRA BLANCO 8X2KG;FAB DT PVO ULTRA BLANCO 8X2KG;UND;2;0.002;0;8;7702190000000
1;6;64870653;FAB DT PVO ULTRA BLANCO 4X4KG;FAB DT PVO ULTRA BLANCO 4X4KG;UND;4;0.004;0;4;7702190000000
1;6;64870654;FAB DT PVO ULTRA BLANCO 3X6KG;FAB DT PVO ULTRA BLANCO 3X6KG;UND;6;0.006;0;3;7702190000000
1;6;64870765;3D PVO MULTIUSOS MANZANA 96X125G;3D PVO MULTIUSOS MANZANA 96X125G;UND;0.125;0.000125;0;96;7702190000000
1;6;64870766;3D PVO MULTIUSOS MANZANA 24X250G;3D PVO MULTIUSOS MANZANA 24X250G;UND;0.25;0.00025;0;24;7702190000000
1;6;64870768;3D PVO MULTIUSOS MANZANA 22X500G;3D PVO MULTIUSOS MANZANA 22X500G;UND;0.5;0.0005;0;22;7702190000000
1;6;64870770;3D PVO MULTIUSOS MANZANA 12X1KG;3D PVO MULTIUSOS MANZANA 12X1KG;UND;1;0.001;0;12;7702190000000
1;6;64870773;3D PVO MULTIUSOS MANZANA 6X2KG;3D PVO MULTIUSOS MANZANA 6X2KG;UND;2;0.002;0;6;7702190000000
1;6;64870774;3D PVO MULTIUSOS MANZANA 4X3KG;3D PVO MULTIUSOS MANZANA 4X3KG;UND;3;0.003;0;4;7702190000000
1;6;64873118;AROMATEL SUAVIZ FLORAL DP 36X180ML;AROMATEL SUAVIZ FLORAL DP 36X180ML;UND;0.178;0.000178;0;36;7702190000000
1;6;64873119;AROMATEL SUAVIZ COCO DP 36X180ML;AROMATEL SUAVIZ COCO DP 36X180ML;UND;0.178;0.000178;0;36;7702190000000
1;6;64873120;AROMATEL SUAVIZ FRAMBUESA DP 36X180ML;AROMATEL SUAVIZ FRAMBUESA DP 36X180ML;UND;0.178;0.000178;0;36;7702190000000
1;6;64873121;AROMATEL SUAVIZ MANDARINA DP 36X180ML;AROMATEL SUAVIZ MANDARINA DP 36X180ML;UND;0.178;0.000178;0;36;7702190000000
1;6;64873122;AROMATEL SUAVIZ MANZANA DP 36X180ML;AROMATEL SUAVIZ MANZANA DP 36X180ML;UND;0.178;0.000178;0;36;7702190000000
1;3;64878562;DOVE AC RECONSTRUCCION DPL 12X24X18ML;DOVE AC RECONSTRUCCION DPL 12X24X18ML;UND;0.426;0.000426;0;12;7702010000000
1;3;64878563;DOVE SH RECONSTRUCCION DPL 12X24X18ML;DOVE SH RECONSTRUCCION DPL 12X24X18ML;UND;0.444;0.000444;0;12;7702010000000
1;4;64900049;FRUCO SSA TOM 12X400G+MAY380G PR ESP;FRUCO SSA TOM 12X400G+MAY380G PR ESP;UND;0.78;0.00078;0;12;7702050000000
1;4;64905600;FRUCO MAY P600 LL800G ANIV 12X800G;FRUCO MAY P600 LL800G ANIV 12X800G;UND;0.8;0.0008;0;12;7702050000000
1;4;64905601;FRUCO TOM P600 LL800G ANIV 12X800G;FRUCO TOM P600 LL800G ANIV 12X800G;UND;0.8;0.0008;0;12;7702050000000
1;3;64906399;DOVE SH RECO 6X370ML+AC REC 370+TRA 300G;DOVE SH RECO 6X370ML+AC REC 370+TRA 300G;UND;1.028;0.001028;0;6;7702190000000
1;4;64909946;FRUCO MAY ART 6X250G+MOST200G PREC ESP;FRUCO MAY ART 6X250G+MOST200G PREC ESP;UND;0.45;0.00045;0;6;7702050000000
1;3;64915487;DOVE SH RECO 6X370ML+TRAT RECO 300G;DOVE SH RECO 6X370ML+TRAT RECO 300G;UND;0.664;0.000664;0;6;7702190000000
1;2;64915581;DOVE DEO ROL AP CALENDULA 6X2X50ML;DOVE DEO ROL AP CALENDULA 6X2X50ML;UND;0.106;0.000106;0;6;7861000000000
1;2;64915584;REXONA DEO ROLLON AP V8 6X2X50ML;REXONA DEO ROLLON AP V8 6X2X50ML;UND;0.106;0.000106;0;6;7702010000000
1;2;64915585;REXONA DEO ROLLON AP BAMBOO 6X2X53G;REXONA DEO ROLLON AP BAMBOO 6X2X53G;UND;0.106;0.000106;0;6;7702010000000
1;3;64915751;DOVE SH HIDRAT 6X400ML+TRAT HIDRAT 300G;DOVE SH HIDRAT 6X400ML+TRAT HIDRAT 300G;UND;0.712;0.000712;0;6;7702190000000
1;3;64915753;DOVE SH NUTRICION 6X370ML+ TRAT NUT 300G;DOVE SH NUTRICION 6X370ML+ TRAT NUT 300G;UND;0.664;0.000664;0;6;7702190000000
1;3;64917829;SEDAL SH KERATINA 6X1L + AC KERA 340ML;SEDAL SH KERATINA 6X1L + AC KERA 340ML;UND;1.363;0.001363;0;6;7702190000000
1;3;64932005;DOVE SH RECO 6X370ML+ SH RECO 200ML;DOVE SH RECO 6X370ML+ SH RECO 200ML;UND;0.595;0.000595;0;6;7702190000000
1;4;64932815;MAIZENA COLAD ARE 10X180G GTS LAPICES X3;MAIZENA COLAD ARE 10X180G GTS LAPICES X3;UND;0.18;0.00018;0;10;7702050000000
1;4;64932817;MAIZENA COLAD VAI 10X180G GTS LAPICES X3;MAIZENA COLAD VAI 10X180G GTS LAPICES X3;UND;0.18;0.00018;0;10;7702050000000
1;6;64945512;FAB JAB ULTRA FLASH FLORAL NSD 48X300G;FAB JAB ULTRA FLASH FLORAL NSD 48X300G;UND;0.3;0.0003;0;48;7702190000000
1;2;64954276;DOVE JAB MIX MY 4X12X90G;DOVE JAB MIX MY 4X12X90G;UND;1.08;0.00108;0;4;7702010000000
1;3;67136933;DOVE SH RECONSTRUCCION COMPLETA 12X750ML;DOVE SH RECONSTRUCCION COMPLETA 12X750ML;UND;0.775;0.000775;0;12;7791290000000
1;2;67139177;AXE DEO AER BS COLLISION 12X96G/150ML;AXE DEO AER BS COLLISION 12X96G/150ML;UND;0.096;0.000096;0;12;7791290000000
1;3;67145883;DOVE AC RECONSTRUCCION COMPLETA 12X400ML;DOVE AC RECONSTRUCCION COMPLETA 12X400ML;UND;0.392;0.000392;0;12;7791290000000
1;3;67145886;DOVE AC RECUPERACION EXTREMA 12X400ML;DOVE AC RECUPERACION EXTREMA 12X400ML;UND;0.396;0.000396;0;12;7891150000000
1;3;67147583;DOVE SH RECUPERACION EXTREMA 12X400ML;DOVE SH RECUPERACION EXTREMA 12X400ML;UND;0.411;0.000411;0;12;7891150000000
1;3;67147586;DOVE SH OLEO NUTRICION 12X400ML;DOVE SH OLEO NUTRICION 12X400ML;UND;0.411;0.000411;0;12;7891150000000
1;3;67147775;TRESEMME SH BLIND PLAT FAJ 6X400ML+AC400;TRESEMME SH BLIND PLAT FAJ 6X400ML+AC400;UND;0.805;0.000805;0;6;7702010000000
1;3;67149256;DOVE SH RECONSTRUCCION COMPLETA 12X400ML;DOVE SH RECONSTRUCCION COMPLETA 12X400ML;UND;0.411;0.000411;0;12;7791290000000
1;3;67149306;DOVE AC HIDRATACION INTENSA 12X400ML;DOVE AC HIDRATACION INTENSA 12X400ML;UND;0.392;0.000392;0;12;7891150000000
1;2;67150056;REXONA DEO CR S SOLID STRES CONT12X3X48G;REXONA DEO CR S SOLID STRES CONT12X3X48G;UND;0.144;0.000144;0;12;7702010000000
1;2;67150078;REXONA JAB ANTIB 8X6X125G;REXONA JAB ANTIB 8X6X125G;UND;0.75;0.00075;0;8;7702010000000
1;3;67159635;PONDS AGE MIRACLE EYE CREAM 2X3X15ML;PONDS AGE MIRACLE EYE CREAM 2X3X15ML;UND;0.016;0.000016;0;2;7506310000000
1;3;67165516;SEDAL CR PEINAR CERAMIDAS 12X300ML;SEDAL CR PEINAR CERAMIDAS 12X300ML;UND;0.295;0.000295;0;12;7501060000000
1;2;67171635;AXE DEO AER AP COLLISION 12X90G/152ML;AXE DEO AER AP COLLISION 12X90G/152ML;UND;0.09;0.00009;0;12;7506310000000
1;2;67189056;DOVE DEO ROLLON ORIGINAL 6X30ML;DOVE DEO ROLLON ORIGINAL 6X30ML;UND;0.032;0.000032;0;6;78931633
1;6;67190939;PURO POLVO ROSAS Y LILAS 112X125G;PURO POLVO ROSAS Y LILAS 112X125G;UND;0.125;0.000125;0;112;7702190000000
1;2;67190950;DOVE DEO ROLLON CUIDADO TOTAL 6X30ML EXP;DOVE DEO ROLLON CUIDADO TOTAL 6X30ML EXP;UND;0.032;0.000032;0;6;78931640
1;2;67191431;REXONA CLINICAL DEO CLEAN SCH24X2X10X10G;REXONA CLINICAL DEO CLEAN SCH24X2X10X10G;UND;0.2;0.0002;0;24;7702010000000
1;2;67191432;REXONA CLINICAL DEO CLAS SCH 24X2X10X10G;REXONA CLINICAL DEO CLAS SCH 24X2X10X10G;UND;0.2;0.0002;0;24;7702010000000
1;2;67195841;DOVE BW DEEP MOISTURE 6X12OZ;DOVE BW DEEP MOISTURE 6X12OZ;UND;0.357;0.000357;0;6;11111124127
1;2;67198434;REXONA DEO AER AP V8 6X2X90G;REXONA DEO AER AP V8 6X2X90G;UND;0.18;0.00018;0;6;7702010000000
1;2;67198435;REXONA DEO AER AP BAMBOO 6X2X90G;REXONA DEO AER AP BAMBOO 6X2X90G;UND;0.18;0.00018;0;6;7702010000000
1;2;67199232;DOVE JAB KARITE Y VAINILLA 8X6X90G;DOVE JAB KARITE Y VAINILLA 8X6X90G;UND;0.54;0.00054;0;8;7891150000000
1;2;67199236;DOVE JAB BLANCO 8X6X90G;DOVE JAB BLANCO 8X6X90G;UND;0.54;0.00054;0;8;7891150000000
1;2;67199238;DOVE JAB KARITE Y VAINILLA 16X3X90G;DOVE JAB KARITE Y VAINILLA 16X3X90G;UND;0.27;0.00027;0;16;7891150000000
1;2;67199240;DOVE JAB BLANCO 16X3X90G;DOVE JAB BLANCO 16X3X90G;UND;0.27;0.00027;0;16;7891150000000
1;6;67199484;VEL ROSITA DT LIQ COL OSCUROS DP12X900ML;VEL ROSITA DT LIQ COL OSCUROS DP12X900ML;UND;0.932;0.000932;0;12;7702190000000
1;2;67211938;DOVE DEO AER DERMO 6X2X89G;DOVE DEO AER DERMO 6X2X89G;UND;0.178;0.000178;0;6;7702010000000
1;2;67211939;DOVE DEO WOMEN AER ORIGIN BIPACK 6X2X89G;DOVE DEO WOMEN AER ORIGIN BIPACK 6X2X89G;UND;0.178;0.000178;0;6;7702010000000
1;3;67212690;SEDAL SH KERATINA ANTIOX 6X2X340ML;SEDAL SH KERATINA ANTIOX 6X2X340ML;UND;0.702;0.000702;0;6;7702010000000
1;3;67219416;TRESEMME SH KERATIN SMOOTH 12X2X10X15ML;TRESEMME SH KERATIN SMOOTH 12X2X10X15ML;UND;0.308;0.000308;0;12;7702010000000
1;4;67224881;MAIZENA COLADA AREQUIPE 12X18X30G;MAIZENA COLADA AREQUIPE 12X18X30G;UND;0.54;0.00054;0;12;7702050000000
1;4;672248811;MAIZENA COLADA AREQUIPE - SACHET X30G;MAIZENA COLADA AREQUIPE - SACHET X30G;UND;0.03;0.00003;0;216;7702050000000
1;4;67224882;MAIZENA COLADA FRESA 12X18X30G;MAIZENA COLADA FRESA 12X18X30G;UND;0.54;0.00054;0;12;7702050000000
1;4;672248821;MAIZENA COLADA FRESA - SACHET X30G;MAIZENA COLADA FRESA - SACHET X30G;UND;0.03;0.00003;0;216;7702050000000
1;4;67224883;MAIZENA COLADA VAINILLA 12X18X30G;MAIZENA COLADA VAINILLA 12X18X30G;UND;0.54;0.00054;0;12;7702050000000
1;4;672248831;MAIZENA COLADA VAINILLA - SACHET X30G;MAIZENA COLADA VAINILLA - SACHET X30G;UND;0.03;0.00003;0;216;7702050000000
1;3;67225908;DOVE SH ANTICASPA ALIVIO PICAZON 4X603ML;DOVE SH ANTICASPA ALIVIO PICAZON 4X603ML;UND;1.33;0.00133;0;4;79400452023
1;3;67225912;DOVE SH ANTIC 2EN1 HIDRATA-SUAV 6X355ML;DOVE SH ANTIC 2EN1 HIDRATA-SUAV 6X355ML;UND;0.782;0.000782;0;6;79400452030
1;2;67227188;AXE DEO AER BS COMP DARK TEMPT 12X58G;AXE DEO AER BS COMP DARK TEMPT 12X58G;UND;0.058;0.000058;0;12;7791290000000
1;2;67227189;AXE DEO AER COMP EXCITE 12X58G/90ML;AXE DEO AER COMP EXCITE 12X58G/90ML;UND;0.058;0.000058;0;12;7791290000000
1;4;67232236;FRUCO GUISO CASERO 24X227G;FRUCO GUISO CASERO 24X227G;UND;0.227;0.000227;0;24;7702050000000
1;2;67238053;REXONA CLINICAL MEN CR AP 12X48G+PR ESP;REXONA CLINICAL MEN CR AP 12X48G+PR ESP;UND;0.048;0.000048;0;12;7702010000000
1;2;67242451;REXONA JAB ANTIB PROTECTION 16X3X125G;REXONA JAB ANTIB PROTECTION 16X3X125G;UND;0.375;0.000375;0;16;7702010000000
1;2;67242636;REXONA JAB ANTIB 16X3X125G;REXONA JAB ANTIB 16X3X125G;UND;0.375;0.000375;0;16;7702190000000
1;4;67251897;LIPTON TE VDE NARANJA MARACUYA 10X20BLS;LIPTON TE VDE NARANJA MARACUYA 10X20BLS;UND;0.04;0.00004;0;10;7805000000000
1;2;67258437;REXONA JAB AVENA 12X4X125G;REXONA JAB AVENA 12X4X125G;UND;0.5;0.0005;0;12;7702010000000
1;3;67259171;DOVE SH RECUP EXTREMA 6X200ML+AC REC EXT;DOVE SH RECUP EXTREMA 6X200ML+AC REC EXT;UND;0.404;0.000404;0;1;7702010000000
1;3;67259236;DOVE SH OLEO NUTRICION 6X400ML+AC OL NUT;DOVE SH OLEO NUTRICION 6X400ML+AC OL NUT;UND;0.808;0.000808;0;6;7702010000000
1;3;67260235;DOVE AC NUTRICION OLEO MICELAR 12X400ML;DOVE AC NUTRICION OLEO MICELAR 12X400ML;UND;0.396;0.000396;0;12;7891150000000
1;3;67260236;DOVE SH NUTRICION OLEO MICELAR 12X400ML;DOVE SH NUTRICION OLEO MICELAR 12X400ML;UND;0.412;0.000412;0;12;7891150000000
1;2;67267645;DOVE BABY JAB LIQ H ENR 6X2X400ML PR ESP;DOVE BABY JAB LIQ H ENR 6X2X400ML PR ESP;UND;0.816;0.000816;0;6;7702010000000
1;2;67267762;DOVE BABY JAB HIDRAT ENR 12X4X75G PR ESP;DOVE BABY JAB HIDRAT ENR 12X4X75G PR ESP;UND;0.3;0.0003;0;12;7702010000000
1;3;67267774;DOVE AC NUTRICION OLEO MICELAR 12X400ML;DOVE AC NUTRICION OLEO MICELAR 12X400ML;UND;0.396;0.000396;0;12;7891150000000
1;2;67271039;DOVE JAB LECHE DE COCO 16X3X90G;DOVE JAB LECHE DE COCO 16X3X90G;UND;0.27;0.00027;0;16;7702010000000
1;3;67277734;SEDAL AC PUREZA DETOX YUYA 12X340ML;SEDAL AC PUREZA DETOX YUYA 12X340ML;UND;0.359;0.000359;0;12;7506310000000
1;3;67277735;SEDAL SH PUREZA DETOX YUYA 12X190ML;SEDAL SH PUREZA DETOX YUYA 12X190ML;UND;0.196;0.000196;0;12;7506310000000
1;3;67277739;SEDAL CR PUREZA DETOX YUYA 12X300ML;SEDAL CR PUREZA DETOX YUYA 12X300ML;UND;0.3;0.0003;0;12;7506310000000
1;3;67277743;SEDAL SH PUREZA DETOX YUYA 12X650ML;SEDAL SH PUREZA DETOX YUYA 12X650ML;UND;0.671;0.000671;0;12;7506310000000
1;3;67277744;SEDAL SH PUREZA DETOX YUYA 12X340ML;SEDAL SH PUREZA DETOX YUYA 12X340ML;UND;0.351;0.000351;0;12;7506310000000
1;3;67278666;PONDS CR AGE MIRACLE DAY JAR 2X3X50ML;PONDS CR AGE MIRACLE DAY JAR 2X3X50ML;UND;0.05;0.00005;0;6;9000000000000
1;3;67278669;PONDS AGE MIRACLE NIGHT CRE NLTM2X3X50ML;PONDS AGE MIRACLE NIGHT CRE NLTM2X3X50ML;UND;0.05;0.00005;0;6;9000000000000
1;2;67287702;DOVE CLIN STR ORIGINAL 12CT 48G LA;DOVE CLIN STR ORIGINAL 12CT 48G LA;UND;0.048;0.000048;0;12;79400103147
1;2;67287711;DOVE MEN+CARE CLINICAL CL CF 12CT 48G LA;DOVE MEN+CARE CLINICAL CL CF 12CT 48G LA;UND;0.048;0.000048;0;12;79400296023
1;2;67287727;REXONA M CLIN CLEAN 12CT 48G LA;REXONA M CLIN CLEAN 12CT 48G LA;UND;0.048;0.000048;0;12;79400052919
1;2;67287728;REXONA M SPORT STRENGTH 12P 48G;REXONA M SPORT STRENGTH 12P 48G;UND;0.048;0.000048;0;12;79400300546
1;2;67287824;REXONA W CLINICAL STRESS CONTROL 12P 48G;REXONA W CLINICAL STRESS CONTROL 12P 48G;UND;0.048;0.000048;0;12;79400476692
1;2;67287825;REXONA W EXTRA DRY 12P 48G;REXONA W EXTRA DRY 12P 48G;UND;0.048;0.000048;0;12;79400301161
1;2;67287827;REXONA W CLIN STR 12CT 48G LA;REXONA W CLIN STR 12CT 48G LA;UND;0.048;0.000048;0;12;79400052926
1;2;67287828;REXONA W CLN STR CLEAN SCENT 12CT 48G LA;REXONA W CLN STR CLEAN SCENT 12CT 48G LA;UND;0.048;0.000048;0;12;79400110695
1;6;67287855;FAB POLVO FLORAL 18X1KG PRM 1KGX850G;FAB POLVO FLORAL 18X1KG PRM 1KGX850G;UND;1;0.001;0;18;7702190000000
1;2;67287932;DOVE DEO ROLLON AP RENOVADOR 12X50ML;DOVE DEO ROLLON AP RENOVADOR 12X50ML;UND;0.053;0.000053;0;12;75063115
1;2;67287939;DOVE DEO STI AP RENOVADOR 12X50G;DOVE DEO STI AP RENOVADOR 12X50G;UND;0.05;0.00005;0;12;75063092
1;3;67289569;SEDAL SH 2EN1 PUR DET YUYA 24X2X10X18ML;SEDAL SH 2EN1 PUR DET YUYA 24X2X10X18ML;UND;0.372;0.000372;0;24;7702010000000
1;2;67293362;REXONA DEO ROLLON AP V8 6X2X50ML;REXONA DEO ROLLON AP V8 6X2X50ML;UND;0.107;0.000107;0;6;7702010000000
1;2;67293367;DOVE DEO ROL AP DERMO ACLARANT 6X2X50ML;DOVE DEO ROL AP DERMO ACLARANT 6X2X50ML;UND;0.106;0.000106;0;6;7861000000000
1;3;67297534;PONDS TOALLA ORIGINAL 6X2X28UN PR ESP;PONDS TOALLA ORIGINAL 6X2X28UN PR ESP;UND;0.426;0.000426;0;6;7702010000000
1;2;67302662;REXONA JAB MIX 8X7X125G;REXONA JAB MIX 8X7X125G;UND;0.875;0.000875;0;8;7702190000000
1;5;67303855;MAIZENA MEZCLA BUNUELOS 20X300G;MAIZENA MEZCLA BUNUELOS 20X300G;UND;0.3;0.0003;0;20;7702050000000
1;5;67303856;MAIZENA MEZCLA NATILLA 20X300G;MAIZENA MEZCLA NATILLA 20X300G;UND;0.3;0.0003;0;20;7702050000000
1;5;67303905;MAIZENA MEZCLA NATILLA 20X600G;MAIZENA MEZCLA NATILLA 20X600G;UND;0.6;0.0006;0;20;7702050000000
1;5;67303909;MAIZENA MEZCLA BUNUELO 20X600G;MAIZENA MEZCLA BUNUELO 20X600G;UND;0.6;0.0006;0;20;7702050000000
1;5;67304010;MAIZENA MEZCLA NATILLA AREQUIPE 20X600G;MAIZENA MEZCLA NATILLA AREQUIPE 20X600G;UND;0.6;0.0006;0;20;7702050000000
1;2;67304116;LUX JAB MIX 8X7X125G;LUX JAB MIX 8X7X125G;UND;0.875;0.000875;0;8;7702010000000
1;4;67307957;FRUCO GUISO CASERO RANCHERO 15X106G;FRUCO GUISO CASERO RANCHERO 15X106G;UND;0.106;0.000106;0;15;7702050000000
1;4;67307984;FRUCO GUISO CASERO 15X106G;FRUCO GUISO CASERO 15X106G;UND;0.106;0.000106;0;15;7702050000000
1;2;67311007;DOVE DEO AER AP DERMO ACLARANT 4X3X89G;DOVE DEO AER AP DERMO ACLARANT 4X3X89G;UND;0.267;0.000267;0;4;7411000000000
1;6;67314389;3D POLVO MULTIUSOS 12X1KG;3D POLVO MULTIUSOS 12X1KG;UND;1;0.001;0;12;7702190000000
1;6;67314400;3D POLVO MULTIUSOS 22X500G;3D POLVO MULTIUSOS 22X500G;UND;0.5;0.0005;0;22;7702190000000
1;2;67315452;REXONA DEO AER EFFICIENT 12X88G/153ML;REXONA DEO AER EFFICIENT 12X88G/153ML;UND;0.088;0.000088;0;12;7791290000000
1;4;67318935;FRUCO GUISO CASERO C/CARNE 15X106G;FRUCO GUISO CASERO C/CARNE 15X106G;UND;0.106;0.000106;0;15;7702050000000
1;6;67323081;3D POLVO MULTIUSOS 60X125G;3D POLVO MULTIUSOS 60X125G;UND;0.125;0.000125;0;60;7702190000000
1;3;67329605;DOVE BABY SH HID ENRIQ 6X2X400ML+PR ESP;DOVE BABY SH HID ENRIQ 6X2X400ML+PR ESP;UND;0.817;0.000817;0;6;7702010000000
1;6;67338768;FAB QUITA MANCHAS COLOR DP 12X300ML;FAB QUITA MANCHAS COLOR DP 12X300ML;UND;0.308;0.000308;0;12;7702190000000
1;6;67338769;FAB QUITA MANCHAS WHITE DP 12X300ML;FAB QUITA MANCHAS WHITE DP 12X300ML;UND;0.308;0.000308;0;12;7702190000000
1;6;67338786;FAB QUITA MANCHAS COLOR DP 12X800ML;FAB QUITA MANCHAS COLOR DP 12X800ML;UND;0.821;0.000821;0;12;7702190000000
1;6;67338788;FAB QUITA MANCHAS WHITE DP 12X800ML;FAB QUITA MANCHAS WHITE DP 12X800ML;UND;0.821;0.000821;0;12;7702190000000
1;6;67338803;FAB POLVO FLORAL 112X100G;FAB POLVO FLORAL 112X100G;UND;0.1;0.0001;0;112;7702190000000
1;3;67341139;PONDS CR C ORIGINAL DPL 12X10X10G;PONDS CR C ORIGINAL DPL 12X10X10G;UND;0.102;0.000102;0;12;7702010000000
1;3;673411391;PONDS CR C ORIGINAL - SACHET X10G;PONDS CR C ORIGINAL - SACHET X10G;UND;0.01;0.00001;0;120;7702010000000
1;2;67341211;DOVE DEO STI AP INVISIBLE DRY 12X50G;DOVE DEO STI AP INVISIBLE DRY 12X50G;UND;0.05;0.00005;0;12;75027537
1;2;67350797;DOVE W DEO ROLLON INVISIBLE DRY 12X50ML;DOVE W DEO ROLLON INVISIBLE DRY 12X50ML;UND;0.053;0.000053;0;12;78924529
1;4;67351670;MAIZENA MEZCLA PANCAKES 20X600G;MAIZENA MEZCLA PANCAKES 20X600G;UND;0.6;0.0006;0;20;7702050000000
1;4;67351692;MAIZENA MEZCLA PANCAKES 20X300G;MAIZENA MEZCLA PANCAKES 20X300G;UND;0.3;0.0003;0;20;7702050000000
1;4;67351731;MAIZENA MEZCLA PANCAKES LOTERO 24X6X120G;MAIZENA MEZCLA PANCAKES LOTERO 24X6X120G;UND;0.72;0.00072;0;24;7702050000000
1;4;673517311;MAIZENA MEZCLA PANCAKES - SACHET X120G;MAIZENA MEZCLA PANCAKES - SACHET X120G;UND;0.12;0.00012;0;144;7702050000000
1;6;67353805;BARRIGON JAB AZUL 24X400G;BARRIGON JAB AZUL 24X400G;UND;0.4;0.0004;0;24;7702190000000
1;3;67354890;DOVE CR NUTRICION ESENCIAL 12X1L;DOVE CR NUTRICION ESENCIAL 12X1L;UND;1.005;0.001005;0;12;7501060000000
1;3;67374529;SEDAL CR PEIN KERATINA C/ANTIOX 12X300ML;SEDAL CR PEIN KERATINA C/ANTIOX 12X300ML;UND;0.298;0.000298;0;12;7506310000000
1;2;67377487;AXE DEO STI AP COLLISION 12X50G;AXE DEO STI AP COLLISION 12X50G;UND;0.05;0.00005;0;12;75060206
1;3;67381025;SEDAL SH KERATINA C/ANTIOX 12X340ML;SEDAL SH KERATINA C/ANTIOX 12X340ML;UND;0.351;0.000351;0;12;7506310000000
1;4;67385884;KNORR CDO GALLINA DESM TARRO 6X40X8G;KNORR CDO GALLINA DESM TARRO 6X40X8G;UND;0.32;0.00032;0;6;7702050000000
1;4;67385886;KNORR CDO COSTILLA DESM TARRO 6X40X8G;KNORR CDO COSTILLA DESM TARRO 6X40X8G;UND;0.32;0.00032;0;6;7702050000000
1;4;67385888;KNORR CDO GALLINA DESM 24X30X8G;KNORR CDO GALLINA DESM 24X30X8G;UND;0.24;0.00024;0;24;7702050000000
1;4;67385896;KNORR CDO COSTILLA DESM LOT 24X24X8G;KNORR CDO COSTILLA DESM LOT 24X24X8G;UND;0.192;0.000192;0;24;7702050000000
1;3;67387990;PONDS F RAD DERMA 3X2X50G+CR DIA SPF30;PONDS F RAD DERMA 3X2X50G+CR DIA SPF30;UND;0.05;0.00005;0;6;6001090000000
1;3;67388011;PONDS F RAD DERMA 3X2X50G+CREMA NOCHE;PONDS F RAD DERMA 3X2X50G+CREMA NOCHE;UND;0.051;0.000051;0;6;6001090000000
1;3;67388033;PONDS F RAD DERMA 3X4X25G+BB CR BG SPF30;PONDS F RAD DERMA 3X4X25G+BB CR BG SPF30;UND;0.026;0.000026;0;12;6001090000000
1;3;67388169;PONDS F RAND DERMA 3X2X30ML+SERUM;PONDS F RAND DERMA 3X2X30ML+SERUM;UND;0.066;0.000066;0;3;6001090000000
1;3;67388211;PONDS F RAND DERMA 4X3X25G +BB CR LIG;PONDS F RAND DERMA 4X3X25G +BB CR LIG;UND;0.104;0.000104;0;4;7702010000000
1;3;67390849;DOVE MASC 1 MINUTO F NUTRICION50+6X300G;DOVE MASC 1 MINUTO F NUTRICION50+6X300G;UND;0.3;0.0003;0;6;7891150000000
